ID,Estado_de_la_desaparicion,Clasificacion_de_la_desaparicion,Fecha_de_la_desaparicion,Edad,Sexo,Pais,Ancestro,Estado_civil,Escolaridad,Pertenencia_grupal,Pais_de_desaparicion,Municio,Departamento,Contexto
176272,Aparecio Vivo,Sin Información,2023-01-14T00:00:00.000,33,Mujer,Colombia,Mestizo,Casado (a),Educación media o secundaria alta,Ninguno,Colombia,Dosquebradas,Risaralda,Desaparición
176273,Desaparecido,Sin Información,2023-01-12T00:00:00.000,14,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Valledupar,Cesar,Desaparición
176274,Aparecio Vivo,Sin Información,2023-01-05T00:00:00.000,42,Hombre,Colombia,Sin Información,Soltero (a),Sin escolaridad,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176275,Aparecio Vivo,Sin Información,2023-01-15T00:00:00.000,89,Hombre,Colombia,Mestizo,Casado (a),Educación básica primaria,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176277,Aparecio Vivo,Sin Información,2023-01-12T00:00:00.000,12,Hombre,Colombia,Mestizo,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176278,Desaparecido,Sin Información,2023-01-10T00:00:00.000,17,Hombre,Colombia,Mestizo,Sin Información,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176279,Desaparecido,Sin Información,2023-01-13T00:00:00.000,19,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Girardot,Cundinamarca,Desaparición
176282,Desaparecido,Sin Información,2023-01-10T00:00:00.000,64,Hombre,Colombia,Sin Información,Viudo (a),Sin información,Sin información,Colombia,Medellín,Antioquia,Desaparición
176284,Aparecio Vivo,Sin Información,2023-01-13T00:00:00.000,27,Hombre,Colombia,Blanco,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176286,Aparecio Vivo,Sin Información,2023-01-10T00:00:00.000,24,Hombre,Colombia,Blanco,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Cali,Valle Del Cauca,Desaparición
176289,Desaparecido,Sin Información,2023-01-15T00:00:00.000,31,Hombre,Colombia,Mestizo,Unión Libre,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176292,Desaparecido,Desaparición Presuntamente Forzada,2023-01-11T00:00:00.000,25,Hombre,Colombia,Negro,Unión Libre,Educación básica primaria,Ninguno,Colombia,Buenaventura,Valle Del Cauca,Desaparición
176293,Desaparecido,Sin Información,2023-01-02T00:00:00.000,59,Hombre,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Santa Rosa Del Sur,Bolívar,Desaparición
176294,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,36,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Manizales,Caldas,Desaparición
176296,Desaparecido,Sin Información,2023-01-08T00:00:00.000,51,Mujer,Colombia,Mestizo,"Separado(a),Divorciado(a)",Educación inicial y educación preescolar,Ninguno,Colombia,Soacha,Cundinamarca,Desaparición
176297,Aparecio Muerto,Sin Información,2023-01-15T00:00:00.000,68,Mujer,Colombia,Sin Información,"Separado(a),Divorciado(a)",Educación básica primaria,Sin información,Colombia,Medellín,Antioquia,Desaparición
176298,Desaparecido,Sin Información,2023-01-13T00:00:00.000,22,Mujer,Colombia,Sin Información,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Rionegro,Antioquia,Desaparición
176300,Aparecio Vivo,Sin Información,2023-01-11T00:00:00.000,55,Hombre,Colombia,Mestizo,Soltero (a),Sin escolaridad,Ninguno,Colombia,Villamaría,Caldas,Desaparición
176301,Desaparecido,Sin Información,2023-01-04T00:00:00.000,27,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Sin información,Colombia,Cartago,Valle Del Cauca,Desaparición
176302,Aparecio Vivo,Sin Información,2023-01-11T00:00:00.000,22,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176303,Aparecio Muerto,Sin Información,2023-01-16T00:00:00.000,23,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Sin información,Colombia,Bello,Antioquia,Desaparición
176304,Aparecio Vivo,Sin Información,2023-01-15T00:00:00.000,22,Mujer,Colombia,Mestizo,Soltero (a),Sin escolaridad,Discapacitados (as),Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176305,Desaparecido,Sin Información,2023-01-16T00:00:00.000,12,Mujer,Venezuela,Mestizo,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Soacha,Cundinamarca,Desaparición
176306,Aparecio Vivo,Sin Información,2023-01-12T00:00:00.000,25,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Manizales,Caldas,Desaparición
176307,Desaparecido,Sin Información,2023-01-16T00:00:00.000,60,Mujer,Colombia,Mestizo,Casado (a),Educación técnica profesional y tecnológica,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176308,Aparecio Vivo,Sin Información,2023-01-11T00:00:00.000,26,Mujer,Colombia,Mestizo,"Separado(a),Divorciado(a)",Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176309,Desaparecido,Sin Información,2023-01-13T00:00:00.000,24,Hombre,Colombia,Negro,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176310,Desaparecido,Sin Información,2023-01-11T00:00:00.000,21,Hombre,Colombia,Negro,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Buenaventura,Valle Del Cauca,Desaparición
176311,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Manizales,Caldas,Desaparición
176312,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,34,Hombre,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176315,Desaparecido,Sin Información,2023-01-14T00:00:00.000,27,Hombre,Venezuela,Mestizo,Unión Libre,Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176316,Aparecio Vivo,Sin Información,2023-01-14T00:00:00.000,26,Hombre,Venezuela,Sin Información,Soltero (a),Sin información,Ninguno,Colombia,Cúcuta,Norte De Santander,Desaparición
176317,Aparecio Vivo,Sin Información,2023-01-12T00:00:00.000,19,Hombre,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Persona en condición de desplazamiento,Colombia,Pasto,Nariño,Desaparición
176318,Aparecio Vivo,Sin Información,2023-01-17T00:00:00.000,14,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Manizales,Caldas,Desaparición
176321,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,16,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Rionegro,Antioquia,Desaparición
176322,Aparecio Vivo,Sin Información,2023-01-13T00:00:00.000,30,Mujer,Colombia,Mestizo,"Separado(a),Divorciado(a)",Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176324,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,21,Hombre,Venezuela,Mestizo,Soltero (a),Educación media o secundaria alta,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176325,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,33,Mujer,Colombia,Mestizo,Soltero (a),Sin información,Sin información,Colombia,San Antonio Del Tequendama,Cundinamarca,Desaparición
176327,Aparecio Vivo,Sin Información,2023-01-09T00:00:00.000,28,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176334,Desaparecido,Sin Información,2023-01-15T00:00:00.000,43,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176335,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,3,Mujer,Colombia,Mulato,No Aplica,Sin información,Campesinos (as) y/o trabajadores (as) del campo,Colombia,Sahagún,Córdoba,Desaparición
176336,Desaparecido,Sin Información,2023-01-15T00:00:00.000,27,Hombre,Venezuela,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176337,Aparecio Vivo,Sin Información,2023-01-14T00:00:00.000,13,Mujer,Colombia,Sin Información,Soltero (a),Educación básica primaria,Sin información,Colombia,Girardota,Antioquia,Desaparición
176341,Aparecio Vivo,Sin Información,2023-01-18T00:00:00.000,36,Hombre,Colombia,Mestizo,Soltero (a),Sin escolaridad,Ninguno,Colombia,Medellín,Antioquia,Desaparición
176342,Desaparecido,Sin Información,2023-01-17T00:00:00.000,25,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Comunidad LGBT,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176344,Desaparecido,Sin Información,2023-01-14T00:00:00.000,25,Hombre,Colombia,Sin Información,Sin Información,Sin información,Persona adicta a una droga natural o sintética,Colombia,Cúcuta,Norte De Santander,Desaparición
176345,Desaparecido,Sin Información,2023-01-11T00:00:00.000,22,Mujer,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Segovia,Antioquia,Desaparición
176349,Aparecio Vivo,Sin Información,2023-01-18T00:00:00.000,23,Hombre,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176350,Aparecio Vivo,Sin Información,2023-01-15T00:00:00.000,42,Hombre,Colombia,Mestizo,Casado (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176351,Desaparecido,Sin Información,2023-01-15T00:00:00.000,13,Hombre,Venezuela,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176352,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,23,Hombre,Venezuela,Mestizo,Unión Libre,Educación básica primaria,Persona adicta a una droga natural o sintética,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176354,Aparecio Vivo,Sin Información,2023-01-17T00:00:00.000,25,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Herido y/o enfermo bajo protección sanitaria o médica,Colombia,Funza,Cundinamarca,Desaparición
176356,Desaparecido,Sin Información,2023-01-13T00:00:00.000,33,Mujer,Colombia,Sin Información,"Separado(a),Divorciado(a)",Educación básica primaria,Sin información,Colombia,Palmira,Valle Del Cauca,Desaparición
176357,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,51,Hombre,Colombia,Mestizo,Unión Libre,Sin escolaridad,Ninguno,Colombia,Manizales,Caldas,Desaparición
176358,Desaparecido,Sin Información,2023-01-12T00:00:00.000,28,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176359,Desaparecido,Sin Información,2023-01-17T00:00:00.000,21,Hombre,Sin Información,Mestizo,Unión Libre,Sin información,Sin información,Colombia,Jamundí,Valle Del Cauca,Desaparición
176361,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,56,Hombre,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Neiva,Huila,Desaparición
176362,Desaparecido,Sin Información,2023-01-18T00:00:00.000,14,Mujer,Colombia,Mestizo,Sin Información,Sin información,Ninguno,Colombia,El Colegio,Cundinamarca,Desaparición
176364,Aparecio Vivo,Sin Información,2023-01-04T00:00:00.000,23,Mujer,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Sin información,Colombia,Medellín,Antioquia,Desaparición
176365,Desaparecido,Sin Información,2023-01-12T00:00:00.000,50,Hombre,Colombia,Mulato,Soltero (a),Educación básica primaria,Ninguno,Colombia,Barranquilla,Atlántico,Desaparición
176366,Aparecio Vivo,Sin Información,2023-01-15T00:00:00.000,25,Mujer,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Fusagasugá,Cundinamarca,Desaparición
176367,Desaparecido,Sin Información,2023-01-15T00:00:00.000,45,Hombre,Perú,Mestizo,Unión Libre,Educación básica secundaria o secundaria baja,Ninguno,Brasil,Desaparecidos en el extranjero,Desaparecidos en el extranjero,Desaparición
176368,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,36,Mujer,Colombia,Mestizo,Unión Libre,Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176369,Aparecio Vivo,Sin Información,2023-01-18T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Pereira,Risaralda,Desaparición
176370,Desaparecido,Sin Información,2023-01-17T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176371,Aparecio Vivo,Sin Información,2023-01-17T00:00:00.000,25,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Zipaquirá,Cundinamarca,Desaparición
176374,Desaparecido,Sin Información,2023-01-03T00:00:00.000,28,Hombre,Colombia,Blanco,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Santander De Quilichao,Cauca,Desaparición
176377,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,13,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176378,Desaparecido,Sin Información,2023-01-12T00:00:00.000,13,Mujer,Colombia,Mestizo,Sin Información,Sin información,Ninguno,Colombia,Pueblorrico,Antioquia,Desaparición
176379,Aparecio Vivo,Sin Información,2023-01-16T00:00:00.000,22,Mujer,Colombia,Mulato,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176380,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,81,Hombre,Colombia,Blanco,Casado (a),Sin escolaridad,Ninguno,Colombia,Pereira,Risaralda,Desaparición
176381,Desaparecido,Sin Información,2023-01-08T00:00:00.000,25,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176382,Desaparecido,Sin Información,2023-01-18T00:00:00.000,14,Mujer,Colombia,Sin Información,Sin Información,Sin información,Sin información,Colombia,Valledupar,Cesar,Desaparición
176386,Aparecio Vivo,Sin Información,2023-01-14T00:00:00.000,25,Hombre,Colombia,Negro,Soltero (a),Educación inicial y educación preescolar,Ninguno,Colombia,Medellín,Antioquia,Desaparición
176387,Aparecio Vivo,Sin Información,2023-01-14T00:00:00.000,13,Mujer,Colombia,Negro,Soltero (a),Educación básica primaria,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176388,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,57,Hombre,Colombia,Mestizo,Unión Libre,Sin escolaridad,Ninguno,Colombia,Pereira,Risaralda,Desaparición
176389,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,47,Mujer,Colombia,Blanco,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176390,Aparecio Vivo,Sin Información,2023-01-20T00:00:00.000,26,Mujer,Colombia,Mestizo,Casado (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176391,Aparecio Vivo,Sin Información,2023-01-20T00:00:00.000,18,Hombre,Colombia,Mestizo,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176392,Aparecio Vivo,Sin Información,2023-01-21T00:00:00.000,14,Mujer,Colombia,Mestizo,Soltero (a),Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176393,Aparecio Vivo,Sin Información,2023-01-19T00:00:00.000,15,Mujer,Colombia,Mestizo,Soltero (a),Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176394,Aparecio Vivo,Sin Información,2023-01-21T00:00:00.000,66,Hombre,Ecuador,Mestizo,"Separado(a),Divorciado(a)",Educación media o secundaria alta,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176395,Aparecio Vivo,Sin Información,2023-01-21T00:00:00.000,13,Mujer,Colombia,Blanco,Soltero (a),Educación básica primaria,Ninguno,Colombia,Cali,Valle Del Cauca,Desaparición
176396,Desaparecido,Sin Información,2023-01-18T00:00:00.000,18,Hombre,Colombia,Sin Información,Soltero (a),Educación media o secundaria alta,Ninguno,Colombia,Tumaco,Nariño,Desaparición
176397,Desaparecido,Sin Información,2023-01-10T00:00:00.000,69,Hombre,Colombia,Mestizo,Unión Libre,Educación inicial y educación preescolar,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176398,Aparecio Vivo,Sin Información,2023-01-20T00:00:00.000,62,Hombre,Colombia,Mestizo,Casado (a),Educación media o secundaria alta,Ninguno,Colombia,Medellín,Antioquia,Desaparición
176399,Aparecio Muerto,Sin Información,2023-01-20T00:00:00.000,22,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Campesinos (as) y/o trabajadores (as) del campo,Colombia,Neiva,Huila,Desaparición
176401,Desaparecido,Sin Información,2023-01-22T00:00:00.000,16,Mujer,Colombia,Mestizo,Sin Información,Educación básica secundaria o secundaria baja,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176402,Desaparecido,Sin Información,2023-01-22T00:00:00.000,41,Hombre,Colombia,Mestizo,"Separado(a),Divorciado(a)",Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176403,Aparecio Vivo,Sin Información,2023-01-14T00:00:00.000,53,Hombre,Colombia,Sin Información,Soltero (a),Sin información,Sin información,Colombia,Medellín,Antioquia,Desaparición
176404,Aparecio Muerto,Sin Información,2023-01-21T00:00:00.000,29,Hombre,Venezuela,Mestizo,Unión Libre,Educación media o secundaria alta,Otro,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176405,Desaparecido,Sin Información,2023-01-15T00:00:00.000,45,Hombre,Colombia,Mestizo,"Separado(a),Divorciado(a)",Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
176406,Desaparecido,Sin Información,2023-01-15T00:00:00.000,17,Hombre,Colombia,Sin Información,Sin Información,Sin información,Ninguno,Colombia,Ibagué,Tolima,Desaparición
176407,Desaparecido,Sin Información,2023-01-21T00:00:00.000,65,Hombre,Colombia,Mestizo,Unión Libre,Educación básica primaria,Ninguno,Colombia,Bogotá D.C.,Bogotá D.C.,Desaparición
